conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,,,,,,,
1.75497E+18,Tue Feb 06 21:03:00 +0000 2024,0,Seru cuy waktunya pesta demokrasi yang asik jangan sampai kelupaan acaranya PAKBowoGBRan PilihanPASTI muncul deh ke GBK! @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/Peowr0QU06,1.75497E+18,https://pbs.twimg.com/media/GFpRpSNaEAAFZOS.jpg,,in,,0,0,0,https://x.com/Ayuandara20/status/1754973992341918089,1.64343E+18,Ayuandara20,,,,,,,
1.75498E+18,Tue Feb 06 21:15:00 +0000 2024,0,Iya nyata tidak ada larangan orang2 utk bergeser jadi pilih PAKBowoGBRan PilihanPASTI di bilik sebab tidak ada yg bisa lihat. @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/lwKpgszLak,1.75498E+18,https://pbs.twimg.com/media/GFpUmQ8bUAEhown.jpg,,in,,0,0,0,https://x.com/darmanidarmanih/status/1754977012039782501,1.64346E+18,darmanidarmanih,,,,,,,
1.75497E+18,Tue Feb 06 20:36:46 +0000 2024,1,RABU 07/02/2024 KAMPANYE AKBAR PRABOWO-GIBRAN Di MEDAN,1.75497E+18,,,in,,0,1,1,https://x.com/terasalam/status/1754967391073960163,1.45009E+18,terasalam,,,,,,,
1.75498E+18,Tue Feb 06 21:13:00 +0000 2024,0,Memberi suara dalam pemilu itu hak orang2 sebagian besar menginginkan PAKBowoGBRan PilihanPASTI untuk mewujudkan nusantara jadi makmur. @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/tlm1sInqEN,1.75498E+18,https://pbs.twimg.com/media/GFpUaimakAAfEJx.jpg,,in,,0,0,0,https://x.com/candrawati1_/status/1754976508609728558,1.64345E+18,candrawati1_,,,,,,,
1.75498E+18,Tue Feb 06 21:45:00 +0000 2024,0,Memang kenyataan tdk ada larangan rakyat untuk bergeser memilih PAKBowoGBRan PilihanPASTI di pemilu sebab tidak ada yg bisa lihat. @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/tdzQbflEwx,1.75498E+18,https://pbs.twimg.com/media/GFpXjy8bMAA5hvY.jpg,,in,,0,0,0,https://x.com/Tiarma2Tiarma/status/1754984561992442349,1.64563E+18,Tiarma2Tiarma,,,,,,,
1.75498E+18,Tue Feb 06 21:17:00 +0000 2024,0,Seru nih timming-nya rayakan campaign ter OK jangan sampai tertinggal acaranya PAKBowoGBRan PilihanPASTI ikut deh ke GBK! @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/FIrXc21bnB,1.75498E+18,https://pbs.twimg.com/media/GFpUv4bbYAAMNxM.jpg,,in,,0,0,0,https://x.com/aatifbassam/status/1754977515263705164,1.64311E+18,aatifbassam,,,,,,,
1.75499E+18,Tue Feb 06 21:53:00 +0000 2024,0,Sepakat sih kita2 mencoblos PAKBowoGBRan PilihanPASTI karena yakin dialah pemimpin yg bisa meningkatkan bangsa maju. @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/RbZzJqlM2n,1.75499E+18,https://pbs.twimg.com/media/GFpYJtEbEAASEPu.jpg,,in,,0,0,0,https://x.com/HosikoRinni/status/1754986575065411988,1.64568E+18,HosikoRinni,,,,,,,
1.75498E+18,Tue Feb 06 21:41:00 +0000 2024,0,Guys GBK bakal asik banget siap2 yuk ke acara akbar PAKBowoGBRan PilihanPASTI sama2 kita ikutan acaranya! @prabowo @prabowogibran02 #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/F7PxyCucpQ,1.75498E+18,https://pbs.twimg.com/media/GFpXJXLasAA2Itu.jpg,,in,,0,0,0,https://x.com/dormani20/status/1754983555170533402,1.64561E+18,dormani20,,,,,,,
1.75494E+18,Tue Feb 06 18:47:49 +0000 2024,0,Jangan lupa bawa kursi roda kasihan sama mas Prabowo jalannya kayak orang struk,1.75494E+18,,,in,,0,0,0,https://x.com/dholhy21043/status/1754939972547903882,1.71429E+18,dholhy21043,,,,,,,
1.75498E+18,Tue Feb 06 21:40:01 +0000 2024,0,Habis nonton cuplikan opini prof. Zainal di desak anies dan gua makin percaya kalo 02. prabowo-gibran emang ga ada isinya asbun asal bunyi.,1.75498E+18,,,in,In The City That We Love,0,0,0,https://x.com/ardyagr/status/1754983309887803397,277484737,ardyagr,,,,,,,
1.75493E+18,Tue Feb 06 17:55:43 +0000 2024,0,bener kata prabowo kasih makan,1.75493E+18,,,in,,0,0,1,https://x.com/xilkygvrrlll/status/1754926862235795615,247729641,xilkygvrrlll,,,,,,,
1.75493E+18,Tue Feb 06 18:18:43 +0000 2024,47,Bila anda tidak setuju dengan 2 pelanggaran Etik Prabowo Gibran simpel saja Jangan repot repot. Jangan Pilih !!! https://t.co/XxVFwBjOQo,1.75493E+18,,,in,"Bandung, Jawa Barat",0,3,13,https://x.com/devy_casanofa/status/1754932650501198082,1.57658E+18,devy_casanofa,,,,,,,
1.75493E+18,Tue Feb 06 18:01:30 +0000 2024,4,Mbendol kok iso lali ro nama panjang e dewe yo,1.75493E+18,,,in,Yogyakarta,0,0,3,https://x.com/KingGaseng/status/1754928317239787884,60583637,KingGaseng,,,,,,,
1.75493E+18,Tue Feb 06 17:50:31 +0000 2024,0,seru bgt ngespam prabowo kasi makan biar gak gemoy gemoy lagi...,1.75493E+18,,,in,,0,0,0,https://x.com/infearnos/status/1754925553306763385,61998786,infearnos,,,,,,,
1.75493E+18,Tue Feb 06 17:52:40 +0000 2024,0,ou.... dungeon meshi... makan.... makan dan makan.... agar bertenaga.... program prabowo gibran....,1.75493E+18,,,in,telapak kaki ibu,0,0,0,https://x.com/rajabelis/status/1754926095458304015,1.72511E+18,rajabelis,,,,,,,
1.75493E+18,Tue Feb 06 18:14:26 +0000 2024,0,https://t.co/GGrrnvWjuL Ahok prabowo gibran anis ganjar,1.75493E+18,,,in,,0,0,0,https://x.com/MuhammadNattha/status/1754931573055750378,1.24268E+18,MuhammadNattha,,,,,,,
1.75493E+18,Tue Feb 06 17:53:26 +0000 2024,0,abis nuduh politik identitas skrg blg daur ulang sampah jd gubernur kekk gada yg bs lu banggain ya dr prabowo??,1.75493E+18,,,in,"she, 19",0,0,0,https://x.com/aintmitskii/status/1754926286362050817,1.42765E+18,aintmitskii,,,,,,,
1.75492E+18,Tue Feb 06 17:41:05 +0000 2024,0,mas laut spaa? apa mas laut mu mengakui yg nyulik itu prabowo. kok y ga logis. rakyat yg tgl didlm rumah ketakutan lbh byk drpd yg anarkis. logis dong. tni&amp;polri saat itu sdg menjaga kedaulatan negara dan pertahanan internal. lg an kok 02 lg buktinya apa org yg diculik g blk?,1.75492E+18,,,in,Indonesia,0,0,0,https://x.com/niskyaja/status/1754923180760891885,1.17704E+18,niskyaja,,,,,,,
1.75492E+18,Tue Feb 06 17:35:59 +0000 2024,87,Untuk Masa Depan Lebih Cerah Pastikan datang ke TPS Tgl 14 February 2024 COBLOS 02 PRABOWO - GIBRAN ï¸ï¸ðŸ‡®ðŸ‡© https://t.co/0zL9Ndel5u,1.75492E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754921801971531776/pu/img/vN3VQNLbgjENvUIN.jpg,,in,,2,65,27,https://x.com/Pendekar969/status/1754921894095290869,1.51537E+18,Pendekar969,,,,,,,
1.75492E+18,Tue Feb 06 17:31:28 +0000 2024,0,alasan milih prabowo-gibran https://t.co/eIMIoUih3Y,1.75492E+18,https://pbs.twimg.com/media/GFq7H8hbAAAF4eP.jpg,,in,,0,0,0,https://x.com/adityabagas223/status/1754920760903401616,1.23395E+18,adityabagas223,,,,,,,
1.75491E+18,Tue Feb 06 17:06:17 +0000 2024,0,Survei Poltracking Di Jatim Elektabilitas Prabowo Gibran Tembus 60 1 Persen https://t.co/KV7Hl6OFvq https://t.co/R2WbjUiSSz,1.75491E+18,https://pbs.twimg.com/media/GFq1XbMbAAAoUuP.jpg,,in,,0,0,0,https://x.com/news24_coid/status/1754914420889944546,9.95882E+17,news24_coid,,,,,,,
1.75491E+18,Tue Feb 06 16:54:05 +0000 2024,80,Jika kita bisa saling mencintai dunia akan menjadi tempat yang lebih baik untuk hidup.ï¸ Tapi yang paling sulit mencintai Prabowo dan pendukungnya karena mereka lain di mulut lain pula di hati.. Met malam sahabat mAnies https://t.co/HYfmqsZ5xK,1.75491E+18,https://pbs.twimg.com/amplify_video_thumb/1754911255473881088/img/KtNxfDyK6zR8QPAZ.jpg,,in,"Kuta, Indonesia",0,4,23,https://x.com/Naz_lira/status/1754911351280173426,9.92488E+17,Naz_lira,,,,,,,
1.75491E+18,Tue Feb 06 16:56:14 +0000 2024,95,@Dennysiregar7 Istri Caleg atau kepala desa Di luar partai pengusung Prabowo Subianto. tidak boleh kampanye jika melanggar aturan; minimal divonis 3 bulan penjara. https://t.co/nb7PGO0Gp3,1.75491E+18,https://pbs.twimg.com/media/GFqzDyqbAAEr_h7.jpg,Dennysiregar7,in,,1,18,17,https://x.com/_mastito/status/1754911890999017637,1.52761E+18,_mastito,,,,,,,
1.75492E+18,Tue Feb 06 17:19:41 +0000 2024,0,Tidak malu ya sama sekali prabowo dan jokowi anak TK pun tahu sedikit malu saja kok sulit jangan2 wajah disemen https://t.co/oxAEjSsnrR,1.75492E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754917609949233152/pu/img/V8iCeASwD4kbCeQv.jpg,,in,Jawa Barat,0,0,0,https://x.com/BashAhLatucons6/status/1754917791986286804,1.4659E+18,BashAhLatucons6,,,,,,,
1.75489E+18,Tue Feb 06 17:08:38 +0000 2024,5,@fadlizon @Gerindra @prabowo Halo zon. https://t.co/LkGr8L4HSU,1.75492E+18,https://pbs.twimg.com/media/GFq15u_bAAAgRNB.jpg,fadlizon,in,,0,1,0,https://x.com/DidiekMurdock/status/1754915011485630519,1.03694E+18,DidiekMurdock,,,,,,,
1.75491E+18,Tue Feb 06 16:52:41 +0000 2024,45,Ahok Sebut Prabowo Capres Emosional Kepiting Lagi Ngajarin Anaknya Berjalan Lurus https://t.co/OYC6vpneKm,1.75491E+18,,,in,Jakarta,0,1,18,https://x.com/Kanseulir/status/1754910997972910154,279312062,Kanseulir,,,,,,,
1.75491E+18,Tue Feb 06 17:01:36 +0000 2024,0,Konsolidasi akbar bersama para Relawab Prabowo-Gibran. Siap untuk memenangkan 02 di 14 Februari 2024. Temen-temen juga jangan sampai lupa yaa nanti 14 Februari. Gibran Berani PAKBowoGBRan PilihanPASTI #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/eh3MQFE2db,1.75491E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754912978196168705/pu/img/ZbnMdrr7k9aHynj6.jpg,,in,"Tegal, Jawa Tengah",0,0,0,https://x.com/Elmandakilll/status/1754913241166447047,2936194171,Elmandakilll,,,,,,,
1.75491E+18,Tue Feb 06 16:50:58 +0000 2024,0,Seluruh rakyat Indonesia sudah mulai sadar akan pemimpin yang sesungguhnya yaitu Prabowo-Gibran untuk bangsa ini semakin maju. Relawan bergerak untuk kemenangan 02. Gibran Berani #GemoySamsul PAKBowoGBRan PilihanPASTI #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/Xyfid0sU8R,1.75491E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754909660329738240/pu/img/F1kr04_n1uNTTY41.jpg,,in,"Tegal, Jawa Tengah",0,0,0,https://x.com/Elmandakilll/status/1754910565875712483,2936194171,Elmandakilll,,,,,,,
1.75491E+18,Tue Feb 06 16:42:34 +0000 2024,0,Momen keramaian dan antusias yang begitu tinggi para relawan Prabowo-Gibran di Jakarta. Mas Gibran menghadiri acara tersebut dengan penuh semangat untuk para relawan yang begitu cinta kepadanya. PAKBowoGBRan PilihanPASTI #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya #GemoySamsul https://t.co/0cCVhhKiEx,1.75491E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754907531829510144/pu/img/Gy_1efwbuxjCc9-8.jpg,,in,"Tegal, Jawa Tengah",0,0,0,https://x.com/Elmandakilll/status/1754908454039453753,2936194171,Elmandakilll,,,,,,,
1.75491E+18,Tue Feb 06 17:07:21 +0000 2024,0,Prabowo Raja di Medsos Momen DebatÂ Terakhir Pilpres 2024 Paling Berkuasa Ungguli Anies dan Ganjar https://t.co/x16EZGWuVe https://t.co/eIVATa8yB4,1.75491E+18,https://pbs.twimg.com/media/GFq1nCEbAAQV1Qf.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/MostlyJakarta/status/1754914688507510939,8.99239E+17,MostlyJakarta,,,,,,,
1.75492E+18,Tue Feb 06 17:34:48 +0000 2024,0,Entah Prabowo dapat data darimana dan siapa yang kasih data ngawur. https://t.co/AM1ebtbRm0,1.75492E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754921409913225219/pu/img/N-zLJG_ljhRcpWEO.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Rudy_Komunita/status/1754921599999082825,3164520774,Rudy_Komunita,,,,,,,
1.75492E+18,Tue Feb 06 17:22:55 +0000 2024,0,Pulkam persiapan dukung prabowo,1.75492E+18,,,in,,0,0,0,https://x.com/besi_uud/status/1754918607400927578,1.74381E+18,besi_uud,,,,,,,
1.75492E+18,Tue Feb 06 17:21:23 +0000 2024,8,KUTIPAN PRABOWO [ Quote of the Day ] #Prabowo2024 Pemimpin ke depan harus memiliki kekuasaan penuh dalam menentukan segala kebijakan dan kepatuhannya hanya kepada rakyat dan undang-undang. #prabowogibran02 @anaktermudaa @AlmaghribiS @alextham878 @Alexemeru @aji_lembu https://t.co/KoPaBSCPT0,1.75492E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754918127400583168/pu/img/J3ulk8DCKx5KM7oj.jpg,,in,ð™…ð™–ð™ ð™–ð™§ð™©ð™–,0,2,6,https://x.com/Alie_Fahnoor/status/1754918221021642780,1.12183E+18,Alie_Fahnoor,,,,,,,
1.75492E+18,Tue Feb 06 17:12:46 +0000 2024,1,Ugh ugly man think he can argue with me.,1.75492E+18,,,en,House of the Hearth,0,0,0,https://x.com/avnturrin/status/1754916052818133298,1.26457E+18,avnturrin,,,,,,,
1.75491E+18,Tue Feb 06 16:53:08 +0000 2024,0,korsel aje keok ama yordania jir emang keren nih timnasnya prabowo,1.75491E+18,,,in, ï¸ï¸ï¸ï¸ï¸ï¸,0,0,1,https://x.com/lerkvd/status/1754911111433093555,2925550519,lerkvd,,,,,,,
1.75492E+18,Tue Feb 06 17:09:57 +0000 2024,1,Orang yang milih Prabowo itu atas dasar apaan dah? Serius nanya ini mah ,1.75492E+18,,,in,"Cibitung, Indonesia",1,0,4,https://x.com/IrsatOfficial/status/1754915343892676650,265883075,IrsatOfficial,,,,,,,
1.75492E+18,Tue Feb 06 17:35:41 +0000 2024,0,Siapa sih yang ngasih info prabowo kalau 2024 ada pilpres?,1.75492E+18,,,in,"Sidoarjo, Indonesia",0,0,0,https://x.com/asrorgepeng/status/1754921819339927798,8.46941E+17,asrorgepeng,,,,,,,
1.75375E+18,Tue Feb 06 17:40:20 +0000 2024,1,@wongjowonotobso @99propaganda @prabowo @Ndons_Back @BANGSAygSUJUD @Bank_Joee_ @florieliciouss @are_inismyname @KhoirilAnwar_ @Reskiichsan8 @P4P4B0W0_2024 @yosephrosario_ HATIMU HITAM https://t.co/iV9BgXUnSv,1.75492E+18,https://pbs.twimg.com/media/GFpHrGla4AEE_Ul.jpg,wongjowonotobso,in,"Kebumen, Indonesia",0,0,0,https://x.com/bengkeldodo/status/1754922989953679536,576755999,bengkeldodo,,,,,,,
1.7549E+18,Tue Feb 06 16:21:38 +0000 2024,0,Inilah karakter Prabowo minta maaf di debat menghina-hina orang di mimbar kampanye. Apakah orang kayak dia yang mau memimpin bangsa Indonesia??? https://t.co/wniS3aUGoz,1.7549E+18,https://pbs.twimg.com/media/GFqrIuab0AAQj0s.jpg,,in,"Makassar, Indonesia",0,0,0,https://x.com/aminizme/status/1754903183053500718,3222498493,aminizme,,,,,,,
1.75491E+18,Tue Feb 06 16:36:50 +0000 2024,1805,PRABOWO TAMAT JOKOWI TAK SELAMAT Baru-baru ini dgn mata TELANJANG rakyat Indonesia diperlihatkan perilaku Presidennya yg makin BRUTAL utk memenangkan paslon 02. Segala upaya dilakukan meski dgn cara KOTOR sekalipun. Memaksa atau Terpaksa @jokowi ? UTAS ! https://t.co/CLPX4lIENN,1.75491E+18,https://pbs.twimg.com/media/GFqun6_aAAAvp4G.jpg,,in,Markas efpiay Petamburan JKT,31,181,540,https://x.com/Opposite6888/status/1754907011513516260,424908793,Opposite6888,,,,,,,
1.75491E+18,Tue Feb 06 16:40:52 +0000 2024,10,ã‚¤ãƒ³ãƒ‰ãƒã‚·ã‚¢å¤§çµ±é ˜é¸æŒ™ã¾ã§ç´„1é€±é–“ã€‚ Youtubeè¦‹ã¦ãŸã‚‰ã€ä½•åº¦ã‚‚Sandi Unoã«æŠ•ç¥¨ã‚’ï¼ã¨å‘¼ã³ã‹ã‘ã‚‹åºƒå‘ŠãŒæµã‚Œã‚‹ã€‚ æœ€åˆã«é¡”ã€åå‰ã€æŠ•ç¥¨ç”¨ç´™ã®æ›¸ãæ–¹ã‚’ã‚¢ãƒŠã‚¦ãƒ³ã‚¹ã—ã¦ã€ãã®ã‚ã¨ã¿ã‚“ãªã§è¸Šã‚Šã ã™ã€‚ ä¸€æ–¹ã€è‹¥ã„äººã®é–“ã§ã¯ã€AIã§æ›¸ã„ãŸPrabowoã®é¡”ãŒå¯æ„›ã„ã¨äººæ°—ã¨ãªã£ã¦ã„ã‚‹ã€‚ã‚‰ã—ã„ã€‚ ã™ã”ã„ãªãã€‚ https://t.co/41zDetZsbv,1.75491E+18,https://pbs.twimg.com/media/GFquAH5WQAAZzY3.jpg,,ja,,0,1,0,https://x.com/teu180/status/1754908026757165539,118584428,teu180,,,,,,,
1.7549E+18,Tue Feb 06 16:25:12 +0000 2024,15,Sebuah karya seni yg mmperlihatkan bgaimana jenazah 11.500 anak yg dibunuh Israel mmbentuk garis sepanjang 5km..!! #KimJiWon #KingPowerCNY24 #protest #MumbaiIndians Anies Drake Jisoo Ultra London Ahok DKPP Prabowo So Long https://t.co/Y3247hcCEl,1.7549E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754903382735609856/pu/img/LnwLNJ1hKgrK6fy4.jpg,,in,"Banjaran, Indonesia",0,0,9,https://x.com/MsDesyy/status/1754904081049465013,1.40045E+18,MsDesyy,,,,,,,
1.7549E+18,Tue Feb 06 16:15:46 +0000 2024,410,BREAKING NEWS â– @prabowo @gibran_tweet menang satu Putaran Selamat menjemput Kemenangan Tetap Waspada! Kawal hingga Bilik Suara sc : @datuakrajoangek https://t.co/1ihBdztUvF,1.7549E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754901587963908096/pu/img/sPe3R16dfYc3nbJE.jpg,,in,Indonesia,26,160,159,https://x.com/Heraloebss/status/1754901707254059219,1.25182E+18,Heraloebss,,,,,,,
1.7549E+18,Tue Feb 06 16:27:30 +0000 2024,0, ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡© #aniesbawesdan #prabowo #ganjar https://t.co/ZprXQkD0FP,1.7549E+18,https://pbs.twimg.com/media/GFqse5SaUAA2KWY.jpg,,qme,"Purwakarta, Indonesia",0,0,0,https://x.com/Hamzah_Marie/status/1754904661428257135,217095495,Hamzah_Marie,,,,,,,
1.75491E+18,Tue Feb 06 16:30:48 +0000 2024,0,Zarry hapus potingan editan kampanye prabowo karena sudah dikalrifikasi Twitter itu editan tpi saya sempat screen shoot Alhamdulillah saya bahas di tiktok ah https://t.co/xlt3dIAMU3,1.75491E+18,https://pbs.twimg.com/media/GFqtO-jaAAIX9td.jpg,,in,Bandar Lampung,0,0,0,https://x.com/zedzedreal/status/1754905491380355476,722246017,zedzedreal,,,,,,,
1.75491E+18,Tue Feb 06 16:37:45 +0000 2024,36,Heboh Ahok Sebut Prabowo Tak Sehat dan Jokowi Tak Bisa Kerja Yang Mau Nyebokin Ahok Waktu &amp; Tempat Dipersilakan https://t.co/CQcg48ut2Z,1.75491E+18,,,in,Jakarta,0,2,12,https://x.com/Kanseulir/status/1754907242321871139,279312062,Kanseulir,,,,,,,
1.75491E+18,Tue Feb 06 16:41:29 +0000 2024,0,ALASAN KENAPA PRABOWO HARUS JADI PRESIDEN REPUBLIK INDONESIA @teropongnews_id @radarbogorID @prabowo @bolo_nomor2 @tknprabowogibrn @PT_Transjakarta Check out JW Movement's video! #TikTok https://t.co/h59YH4YuAU,1.75491E+18,,,in,JAKARTA,0,0,0,https://x.com/sr_yudo/status/1754908180927414291,76886663,sr_yudo,,,,,,,
1.7549E+18,Tue Feb 06 16:24:31 +0000 2024,60,Petisi seluruh perguruan Muhammadiyah serukan untuk gugurkan Prabowo-gibran pada 14 February Selamatkan Indonesia dari pengaruh Tiongkok. https://t.co/lTgAPMioi3,1.7549E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754903823771226113/pu/img/2kYGNrXYljyZKqeu.jpg,,in,,0,231,31,https://x.com/H4T14K4LN4L42/status/1754903912572920229,1.12967E+18,H4T14K4LN4L42,,,,,,,
1.7549E+18,Tue Feb 06 16:17:14 +0000 2024,0,Cita-cita baru aku setelah rajin baca: jadi orang kaya beli banyak lahan (macam pak prabowo) tapi tanahnya di jadiin hutan nanem banyak pohon bambu.,1.7549E+18,,,in,Indonesia,0,0,0,https://x.com/ArwikaYulenda/status/1754902079762780547,279914884,ArwikaYulenda,,,,,,,
1.75491E+18,Tue Feb 06 16:39:36 +0000 2024,0,Skala prioritas tinggi dalam pasangan 02 mencerminkan komitmen Prabowo Gibran untuk melibatkan perempuan secara aktif dalam pengambilan keputusan. #WaktunyaPrabowoGibran #AkhirnyaPilihPrabowo #GemoySamsul Fedi Nuril Rektor Ahok Rocky Gerung Yati Terawan https://t.co/SO8IOOsJHm,1.75491E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754907437776437251/pu/img/0FscbSpA1-iIQ02a.jpg,,in,,0,0,0,https://x.com/Nurullllll45/status/1754907707663122779,1.68442E+18,Nurullllll45,,,,,,,
1.75491E+18,Tue Feb 06 16:34:27 +0000 2024,0,pak prabowo nih dari dulu mengabdi sama negara sampai rela berbuat jahat karena harus patuh pada perintah dari atasannya pada saat itu ya berarti?,1.75491E+18,,,in,,1,2,0,https://x.com/mamawlyn/status/1754906409991540825,525025524,mamawlyn,,,,,,,
1.7549E+18,Tue Feb 06 16:24:49 +0000 2024,0,Saya lebih banyak tau kekurangan pak prabowo justru dari pendukungnya yang sekarang.,1.7549E+18,,,in,"Depok, Jawa Barat",0,0,0,https://x.com/Qis5a/status/1754903984538878065,223177192,Qis5a,,,,,,,
1.75491E+18,Tue Feb 06 16:28:54 +0000 2024,1,programnya: susu dan makan siang gratis pencetusnya: prabowo (punya pabrik susu) dan gibran (punya usaha katering),1.75491E+18,,,in,,0,0,0,https://x.com/rithimlava/status/1754905011736494228,1.44846E+18,rithimlava,,,,,,,
1.75491E+18,Tue Feb 06 16:31:32 +0000 2024,0,prabowo s s nya swifties,1.75491E+18,,,en,,0,0,0,https://x.com/heathengangs/status/1754905675220779343,1.30674E+18,heathengangs,,,,,,,
1.75491E+18,Tue Feb 06 16:37:35 +0000 2024,0,Sebut Prabowo tak Sehat dan Jokowi tidak Bisa Kerja Loyalis Jokowi Lamongan: Ahok Sebarkan Hoaks https://t.co/g8opVJltNz https://t.co/ISPoGcBIt7,1.75491E+18,https://pbs.twimg.com/media/GFquy83WwAAKTnM.jpg,,in,"Jawa Tengah, Indonesia",0,0,1,https://x.com/suaranasional/status/1754907199069921789,2918142446,suaranasional,,,,,,,
1.75491E+18,Tue Feb 06 16:35:18 +0000 2024,2,Sumpah gue ngga ngerti sama orang yang pro palestine tapi dukung prabowo KEK? HAH? neuron2 diotaknya kaga nyambung kah?,1.75491E+18,,,in,,0,0,0,https://x.com/hhoneyeskin/status/1754906624916074541,1.4384E+18,hhoneyeskin,,,,,,,
1.7549E+18,Tue Feb 06 16:21:55 +0000 2024,0,gua udah hopeless pas liat sw temen kayanya gua udah mutusin bakal dukung prabowo soalnya pas mudanya ganteng *insert foto muda prab ya Allah ya Rabb milih presiden karena foto pas mudanya ganteng ,1.7549E+18,,,in,j,0,0,0,https://x.com/kaiastic/status/1754903257322045531,1.0982E+18,kaiastic,,,,,,,
1.7549E+18,Tue Feb 06 16:07:53 +0000 2024,0,Jurnalis AS Allan Nairn: Prabowo Pernah Bermimpi jadi Diktator Fasis https://t.co/ohtb7Ypiaz https://t.co/ohtb7Ypiaz,1.7549E+18,,,in,indonesia,0,0,0,https://x.com/posaktualcom/status/1754899726510514303,1.63663E+18,posaktualcom,,,,,,,
1.75489E+18,Tue Feb 06 15:19:45 +0000 2024,11,Di antara Perbedaan Pandangan dan Pilihan Kami memilih Cinta dan Kedamaian. Pak Prabowo mewakili Rekonsiliasi dan Kolaborasi bukan Pertikaian. #PilihCintaBukanKebencian #prabowogibran #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/falrRSTgV0,1.75489E+18,https://pbs.twimg.com/media/GFqc-LeaYAAIdEL.jpg,,in,,0,0,6,https://x.com/djalanjoeang08/status/1754887612861698379,1.45968E+18,djalanjoeang08,,,,,,,
1.75488E+18,Tue Feb 06 15:16:50 +0000 2024,12,@Resty_J_Cayah @jack_ketel @prabowo @jokowi @basuki_btp Ga nyadar lah dikencingi... https://t.co/dQRdM14ZTC,1.75489E+18,https://pbs.twimg.com/media/GFqcTt7aEAAJcws.jpg,Resty_J_Cayah,in,,0,2,4,https://x.com/JeblukAkun/status/1754886876308394342,1.50844E+18,JeblukAkun,,,,,,,
1.75488E+18,Tue Feb 06 15:02:31 +0000 2024,0,Kapan lagiiii beli tissue 39k dapet 10pcs ini mah sedekah namanyaa https://t.co/400fPVuZJC Umay Fedi Nuril Prabowo Drake Yati https://t.co/Hsa8icydaQ,1.75488E+18,https://pbs.twimg.com/media/GFqZCVbXUAAoq0T.jpg,,in,,0,0,0,https://x.com/winnerravyx/status/1754883272931181018,1.48373E+18,winnerravyx,,,,,,,
1.75488E+18,Tue Feb 06 15:00:49 +0000 2024,0,Berasa lg dengerin podcast kabupaten telponan sama kodok dolok ipul,1.75488E+18,,,in,,0,0,0,https://x.com/Ekkytri10/status/1754882845208699102,310124882,Ekkytri10,,,,,,,
1.75488E+18,Tue Feb 06 15:05:09 +0000 2024,0,setolol apa kalian sampe percaya mbak taylor milih prabowo? mbok kiro taylor swift ktp sewon po?,1.75488E+18,,,in,,0,0,0,https://x.com/godhendi/status/1754883935421567428,1654889024,godhendi,,,,,,,
1.75489E+18,Tue Feb 06 15:11:10 +0000 2024,14,Langkah Prabowo untuk Negeri Desa Kaiwatu Pulau Moa Maluku Barat Daya. #prabowogibran02 #GueMauSatuPutaran #10FebKITABiruinGBK YukSIAPIN KAOSGemoynya https://t.co/UFaED094vw,1.75489E+18,https://pbs.twimg.com/ext_tw_video_thumb/1754876796871352321/pu/img/hiadeuTxh2hqOFk7.jpg,,in,,0,0,4,https://x.com/djalanjoeang08/status/1754885450903494916,1.45968E+18,djalanjoeang08,,,,,,,
